Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_35_trace,119.88736820220947,Pass,299.58067083358765,40000048,11321480,3.5331,5671843,94612,0.5010,0.0084,1.6681%,2.3653,5180303,54.7531,129.5074,20000048,5448724,3.6706,2842811,45098,0.5217,0.0083,1.5864%,2.2549,2435621,54.0073,121.7808
int,int_34_trace,112.3776216506958,Pass,296.42839336395264,40000052,11025725,3.6279,6380286,112965,0.5787,0.0102,1.7705%,2.8241,5460108,48.3345,136.5025,20000052,4864484,4.1114,3101677,58573,0.6376,0.0120,1.8884%,2.9286,2473721,42.2331,123.6857
int,int_16_trace,128.2670030593872,Pass,348.37013387680054,40000031,17381202,2.3013,6733574,232667,0.3874,0.0134,3.4553%,5.8167,5566725,23.9257,139.1680,20000031,7268012,2.7518,3364149,118660,0.4629,0.0163,3.5272%,5.9330,2694445,22.7073,134.7220
int,int_17_trace,128.60758018493652,Pass,346.7055878639221,39999987,15515646,2.5780,6659971,194182,0.4292,0.0125,2.9157%,4.8546,4682154,24.1122,117.0539,20999987,6089761,3.4484,3432362,86517,0.5636,0.0142,2.5206%,4.1199,2001717,23.1367,95.3199
int,int_28_trace,185.9219560623169,Pass,308.80660915374756,40000052,8243062,4.8526,4006233,132820,0.4860,0.0161,3.3153%,3.3205,3447795,25.9584,86.1948,20000052,3977339,5.0285,1994428,60728,0.5014,0.0153,3.0449%,3.0364,1604848,26.4268,80.2422
int,int_29_trace,181.88746547698975,Pass,337.79003620147705,40000052,15202422,2.6312,4048870,455042,0.2663,0.0299,11.2387%,11.3760,11316255,24.8686,282.9060,20000052,7312067,2.7352,2031315,218736,0.2778,0.0299,10.7682%,10.9368,5399613,24.6855,269.9799
int,int_2_trace,94.08823490142822,Pass,255.40824794769287,30000052,18354467,1.6345,5366311,302706,0.2924,0.0165,5.6409%,10.0902,14343503,47.3843,478.1159,15000052,8556600,1.7530,2681980,148707,0.3134,0.0174,5.5447%,9.9138,6580506,44.2515,438.6989
int,int_3_trace,96.88034057617188,Pass,335.88534593582153,40000052,7039818,5.6820,4722773,34208,0.6709,0.0049,0.7243%,0.8552,979397,28.6306,24.4849,20000052,3556570,5.6234,2249610,18981,0.6325,0.0053,0.8437%,0.9490,476405,25.0990,23.8202
int,int_8_trace,137.59827327728271,Pass,352.38585329055786,40000052,15380819,2.6006,5678944,234102,0.3692,0.0152,4.1223%,5.8525,5655587,24.1586,141.3895,20000052,6031402,3.3160,2813189,102291,0.4664,0.0170,3.6361%,5.1145,2407079,23.5317,120.3536
int,int_9_trace,152.5840139389038,Pass,343.8978691101074,40000050,13547732,2.9525,5800876,150535,0.4282,0.0111,2.5950%,3.7634,3710071,24.6459,92.7517,20000050,5530142,3.6166,2893544,65657,0.5232,0.0119,2.2691%,3.2828,1591417,24.2383,79.5707
int,int_22_trace,96.68442058563232,Pass,358.50385999679565,40000052,22125600,1.8079,6671960,194438,0.3015,0.0088,2.9143%,4.8609,14646473,75.3272,366.1613,20000052,10816041,1.8491,3314359,94188,0.3064,0.0087,2.8418%,4.7094,7113784,75.5275,355.6883
int,int_23_trace,182.35865116119385,Pass,341.4818308353424,40000052,18462434,2.1666,5329093,136258,0.2886,0.0074,2.5569%,3.4064,6260041,45.9426,156.5008,20000052,8572232,2.3331,2669216,65498,0.3114,0.0076,2.4538%,3.2749,2648176,40.4314,132.4085
int,int_31_trace,118.0513105392456,Pass,332.4297490119934,40000052,4674659,8.5568,4773947,32822,1.0212,0.0070,0.6875%,0.8205,621727,18.9424,15.5432,20000052,2219736,9.0101,2359187,12216,1.0628,0.0055,0.5178%,0.6108,230463,18.8657,11.5231
int,int_30_trace,182.9177484512329,Pass,337.9315309524536,40000052,15480572,2.5839,4219863,470619,0.2726,0.0304,11.1525%,11.7655,11551166,24.5446,288.7788,20000052,7461021,2.6806,2099953,225144,0.2815,0.0302,10.7214%,11.2572,5524310,24.5368,276.2148
int,int_18_trace,108.31880569458008,Pass,326.2093029022217,39999864,10721099,3.7309,9457814,31529,0.8822,0.0029,0.3334%,0.7882,1397320,44.3186,34.9331,20999864,5093844,4.1226,4985263,12692,0.9787,0.0025,0.2546%,0.6044,508930,40.0985,24.2349
int,int_19_trace,184.28955841064453,Pass,355.09785294532776,40000052,7976623,5.0147,5852871,31654,0.7338,0.0040,0.5408%,0.7913,1359651,42.9535,33.9912,20000052,3765634,5.3112,2929049,12026,0.7778,0.0032,0.4106%,0.6013,570537,47.4420,28.5268
int,int_26_trace,197.17267227172852,Pass,352.19558596611023,40000052,6793618,5.8879,2130479,51844,0.3136,0.0076,2.4334%,1.2961,1779075,34.3159,44.4768,20000052,3186716,6.2761,1067816,23697,0.3351,0.0074,2.2192%,1.1848,847716,35.7731,42.3857
int,int_27_trace,219.70562553405762,Pass,289.0138418674469,40000052,6354143,6.2951,1891315,33789,0.2977,0.0053,1.7865%,0.8447,1122659,33.2256,28.0664,20000052,2945128,6.7909,940632,14209,0.3194,0.0048,1.5106%,0.7104,493505,34.7319,24.6752
int,int_12_trace,204.59925079345703,Pass,567.1593098640442,59999603,18313680,3.2762,6357220,22014,0.3471,0.0012,0.3463%,0.3669,872001,39.6112,14.5334,30999603,4829477,6.4188,4522132,20844,0.9364,0.0043,0.4609%,0.6724,791053,37.9511,25.5182
int,int_13_trace,32.30572509765625,Pass,244.87472009658813,40000052,6204477,6.4470,4243961,35457,0.6840,0.0057,0.8355%,0.8864,1032508,29.1200,25.8127,20000052,3037794,6.5837,2111572,16469,0.6951,0.0054,0.7799%,0.8234,489964,29.7507,24.4981
int,int_6_trace,130.25432968139648,Pass,216.46587586402893,30000052,7556811,3.9699,3119970,86221,0.4129,0.0114,2.7635%,2.8740,3864317,44.8187,128.8103,15000052,3722487,4.0296,1567043,41803,0.4210,0.0112,2.6676%,2.7869,1907609,45.6333,127.1735
int,int_7_trace,128.17397212982178,Pass,351.4469048976898,40000048,13789365,2.9008,5944145,177326,0.4311,0.0129,2.9832%,4.4331,4329182,24.4137,108.2294,20000048,5635940,3.5487,3000751,73813,0.5324,0.0131,2.4598%,3.6906,1762063,23.8720,88.1029
