pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
RVA-Toru,bulleseye-predictor,infra_10_trace,5.0157,5.2366,-0.22090000000000032
RVA-Toru,bulleseye-predictor,infra_11_trace,0.9728,0.9969,-0.02410000000000001
RVA-Toru,bulleseye-predictor,infra_14_trace,5.0633,5.2881,-0.2248000000000001
RVA-Toru,bulleseye-predictor,infra_5_trace,1.9951,2.199,-0.20389999999999975
RVA-Toru,bulleseye-predictor,infra_8_trace,1.2466,1.2493,-0.0027000000000001467
RVA-Toru,bulleseye-predictor,infra_9_trace,4.4829,4.5315,-0.04860000000000042
RVA-Toru,bulleseye-predictor,web_21_trace,1.4572,1.5025,-0.045299999999999896
RVA-Toru,bulleseye-predictor,web_15_trace,5.1194,5.1,0.019400000000000084
RVA-Toru,bulleseye-predictor,web_20_trace,3.2357,3.2389,-0.0032000000000000917
RVA-Toru,bulleseye-predictor,compress_0_trace,3.0968,3.227,-0.13019999999999987
RVA-Toru,bulleseye-predictor,web_18_trace,2.6603,2.7449,-0.08460000000000001
RVA-Toru,bulleseye-predictor,compress_3_trace,7.6547,8.1241,-0.46940000000000026
RVA-Toru,bulleseye-predictor,web_19_trace,5.0857,5.0903,-0.0045999999999999375
RVA-Toru,bulleseye-predictor,infra_12_trace,0.9525,0.9772,-0.024699999999999944
RVA-Toru,bulleseye-predictor,infra_3_trace,0.6962,1.0277,-0.3315
RVA-Toru,bulleseye-predictor,infra_13_trace,3.8347,4.0788,-0.24409999999999998
RVA-Toru,bulleseye-predictor,web_12_trace,3.8556,3.8667,-0.011099999999999888
RVA-Toru,bulleseye-predictor,compress_7_trace,1.8067,2.0403,-0.2335999999999998
RVA-Toru,bulleseye-predictor,web_0_trace,1.3079,1.3081,-0.00019999999999997797
RVA-Toru,bulleseye-predictor,web_17_trace,1.3943,1.4167,-0.022399999999999975
RVA-Toru,bulleseye-predictor,web_1_trace,3.1522,3.2294,-0.07719999999999994
RVA-Toru,bulleseye-predictor,web_16_trace,1.5812,1.5849,-0.0037000000000000366
RVA-Toru,bulleseye-predictor,web_22_trace,3.1805,3.2539,-0.07339999999999991
RVA-Toru,bulleseye-predictor,web_7_trace,4.3005,6.2471,-1.9465999999999992
RVA-Toru,bulleseye-predictor,web_11_trace,4.644,4.6089,0.03509999999999991
RVA-Toru,bulleseye-predictor,web_23_trace,0.9431,0.9654,-0.022299999999999986
RVA-Toru,bulleseye-predictor,web_14_trace,3.4365,3.598,-0.16149999999999975
RVA-Toru,bulleseye-predictor,web_13_trace,2.9155,2.9499,-0.034399999999999764
RVA-Toru,bulleseye-predictor,infra_2_trace,0.3041,0.4135,-0.1094
RVA-Toru,bulleseye-predictor,web_6_trace,4.5642,4.6074,-0.04320000000000057
RVA-Toru,bulleseye-predictor,web_3_trace,3.5768,3.59,-0.013199999999999878
RVA-Toru,bulleseye-predictor,web_10_trace,2.8319,2.8169,0.015000000000000124
RVA-Toru,bulleseye-predictor,web_2_trace,3.7775,3.7911,-0.013600000000000279
RVA-Toru,bulleseye-predictor,web_25_trace,5.7401,5.8386,-0.09849999999999959
RVA-Toru,bulleseye-predictor,web_24_trace,1.6068,1.6661,-0.05929999999999991
RVA-Toru,bulleseye-predictor,web_9_trace,2.5137,2.4984,0.01529999999999987
RVA-Toru,bulleseye-predictor,web_8_trace,4.6201,4.6136,0.00649999999999995
RVA-Toru,bulleseye-predictor,web_4_trace,4.0301,4.0569,-0.026799999999999713
RVA-Toru,bulleseye-predictor,web_5_trace,4.3207,4.3019,0.018800000000000594
RVA-Toru,bulleseye-predictor,fp_3_trace,1.8233,1.9455,-0.12220000000000009
RVA-Toru,bulleseye-predictor,fp_2_trace,2.4245,2.5453,-0.12080000000000002
RVA-Toru,bulleseye-predictor,fp_1_trace,14.9323,15.5798,-0.6475000000000009
RVA-Toru,bulleseye-predictor,fp_4_trace,0.5119,0.5749,-0.06299999999999994
RVA-Toru,bulleseye-predictor,fp_0_trace,3.2189,3.2262,-0.007299999999999862
RVA-Toru,bulleseye-predictor,fp_8_trace,3.6875,7.4114,-3.7239000000000004
RVA-Toru,bulleseye-predictor,fp_13_trace,12.2224,12.4478,-0.2254000000000005
RVA-Toru,bulleseye-predictor,fp_9_trace,4.0783,4.2942,-0.21590000000000042
RVA-Toru,bulleseye-predictor,fp_12_trace,1.0294,0.8206,0.2088000000000001
RVA-Toru,bulleseye-predictor,fp_5_trace,0.925,0.9329,-0.007899999999999907
RVA-Toru,bulleseye-predictor,int_5_trace,2.7058,2.838,-0.1322000000000001
RVA-Toru,bulleseye-predictor,fp_10_trace,1.9757,1.9399,0.035800000000000054
RVA-Toru,bulleseye-predictor,fp_6_trace,0.9122,0.9236,-0.011399999999999966
RVA-Toru,bulleseye-predictor,fp_11_trace,0.5646,0.5791,-0.014499999999999957
RVA-Toru,bulleseye-predictor,int_25_trace,1.3232,1.3181,0.005099999999999882
RVA-Toru,bulleseye-predictor,int_24_trace,0.5127,0.4986,0.014100000000000057
RVA-Toru,bulleseye-predictor,fp_7_trace,0.9805,1.0289,-0.04839999999999989
RVA-Toru,bulleseye-predictor,int_11_trace,3.8873,4.0919,-0.20459999999999967
RVA-Toru,bulleseye-predictor,int_10_trace,0.4966,0.5155,-0.018899999999999972
RVA-Toru,bulleseye-predictor,int_4_trace,3.593,3.8634,-0.2704
RVA-Toru,bulleseye-predictor,int_35_trace,2.0515,2.2559,-0.20440000000000014
RVA-Toru,bulleseye-predictor,int_34_trace,2.7686,2.9654,-0.19679999999999964
RVA-Toru,bulleseye-predictor,int_2_trace,9.2321,9.8611,-0.6289999999999996
RVA-Toru,bulleseye-predictor,int_28_trace,3.2288,3.4213,-0.1924999999999999
RVA-Toru,bulleseye-predictor,int_16_trace,5.7002,5.6722,0.02799999999999958
RVA-Toru,bulleseye-predictor,int_17_trace,4.7567,4.7592,-0.0024999999999995026
RVA-Toru,bulleseye-predictor,int_29_trace,11.4097,11.8209,-0.4111999999999991
RVA-Toru,bulleseye-predictor,int_3_trace,0.776,0.8217,-0.04569999999999996
RVA-Toru,bulleseye-predictor,int_8_trace,5.7914,5.8786,-0.08719999999999928
RVA-Toru,bulleseye-predictor,int_32_trace,6.3313,6.7235,-0.3921999999999999
RVA-Toru,bulleseye-predictor,int_9_trace,3.6499,3.7132,-0.06329999999999991
RVA-Toru,bulleseye-predictor,int_22_trace,3.9029,3.9788,-0.0759000000000003
RVA-Toru,bulleseye-predictor,int_33_trace,7.2565,7.7135,-0.45699999999999985
RVA-Toru,bulleseye-predictor,int_23_trace,3.1675,3.4248,-0.25729999999999986
RVA-Toru,bulleseye-predictor,int_31_trace,0.6026,0.6936,-0.09099999999999997
RVA-Toru,bulleseye-predictor,int_30_trace,11.7569,12.2596,-0.5027000000000008
RVA-Toru,bulleseye-predictor,int_18_trace,0.63,0.7174,-0.08740000000000003
RVA-Toru,bulleseye-predictor,int_19_trace,0.7603,0.7603,0.0
RVA-Toru,bulleseye-predictor,int_26_trace,1.2045,1.2644,-0.059900000000000064
RVA-Toru,bulleseye-predictor,int_13_trace,0.8514,0.7048,0.14660000000000006
RVA-Toru,bulleseye-predictor,int_6_trace,2.7427,2.9258,-0.18310000000000004
RVA-Toru,bulleseye-predictor,int_27_trace,0.782,0.8212,-0.03920000000000001
RVA-Toru,bulleseye-predictor,int_7_trace,4.3413,4.4556,-0.11429999999999918
RVA-Toru,bulleseye-predictor,int_1_trace,9.7511,10.3681,-0.6170000000000009
RVA-Toru,bulleseye-predictor,int_21_trace,21.6842,23.759,-2.0747999999999998
RVA-Toru,bulleseye-predictor,media_3_trace,1.2256,1.2893,-0.06369999999999987
RVA-Toru,bulleseye-predictor,int_14_trace,0.3713,0.3815,-0.010199999999999987
RVA-Toru,bulleseye-predictor,int_0_trace,4.8418,5.0702,-0.22839999999999971
RVA-Toru,bulleseye-predictor,media_0_trace,1.033,1.0855,-0.05249999999999999
RVA-Toru,bulleseye-predictor,media_2_trace,0.5058,0.5282,-0.022399999999999975
RVA-Toru,bulleseye-predictor,int_12_trace,0.4177,0.4313,-0.013600000000000001
RVA-Toru,bulleseye-predictor,media_1_trace,1.0414,1.0785,-0.03709999999999991
RVA-Toru,bulleseye-predictor,int_20_trace,2.3305,2.3513,-0.020800000000000374
RVA-Toru,bulleseye-predictor,int_36_trace,2.9736,2.9622,0.011399999999999633
RVA-Toru,bulleseye-predictor,int_15_trace,0.4318,0.4719,-0.04009999999999997
RVA-Toru,multi-perspective-predictor,compress_1_trace,1.5125,1.6407,-0.1282000000000001
RVA-Toru,multi-perspective-predictor,compress_4_trace,1.6297,1.7784,-0.14870000000000005
RVA-Toru,multi-perspective-predictor,compress_2_trace,1.3543,1.443,-0.0887
RVA-Toru,multi-perspective-predictor,compress_6_trace,1.6906,1.8515,-0.16089999999999982
RVA-Toru,multi-perspective-predictor,compress_5_trace,1.7338,1.8814,-0.14759999999999995
RVA-Toru,multi-perspective-predictor,infra_1_trace,0.2954,0.3503,-0.054900000000000004
RVA-Toru,multi-perspective-predictor,infra_0_trace,0.9098,1.2135,-0.30369999999999997
RVA-Toru,multi-perspective-predictor,infra_7_trace,1.1914,1.445,-0.25360000000000005
RVA-Toru,multi-perspective-predictor,infra_6_trace,1.1585,1.1873,-0.028799999999999937
RVA-Toru,multi-perspective-predictor,infra_4_trace,2.0099,2.3702,-0.36030000000000006
RVA-Toru,multi-perspective-predictor,infra_15_trace,8.1676,8.2957,-0.12809999999999988
RVA-Toru,multi-perspective-predictor,infra_10_trace,5.0157,5.1697,-0.15399999999999991
RVA-Toru,multi-perspective-predictor,infra_11_trace,0.9728,0.9933,-0.020499999999999963
RVA-Toru,multi-perspective-predictor,infra_14_trace,5.0633,5.2247,-0.16140000000000043
RVA-Toru,multi-perspective-predictor,infra_5_trace,1.9951,2.2083,-0.21319999999999983
RVA-Toru,multi-perspective-predictor,infra_8_trace,1.2466,1.252,-0.005400000000000071
RVA-Toru,multi-perspective-predictor,infra_9_trace,4.4829,4.5178,-0.034900000000000375
RVA-Toru,multi-perspective-predictor,web_21_trace,1.4572,1.4603,-0.0030999999999998806
RVA-Toru,multi-perspective-predictor,web_15_trace,5.1194,5.1798,-0.06040000000000045
RVA-Toru,multi-perspective-predictor,web_20_trace,3.2357,3.3176,-0.08190000000000008
RVA-Toru,multi-perspective-predictor,compress_0_trace,3.0968,3.1891,-0.09229999999999983
RVA-Toru,multi-perspective-predictor,web_18_trace,2.6603,2.7317,-0.07140000000000013
RVA-Toru,multi-perspective-predictor,compress_3_trace,7.6547,7.6342,0.020500000000000185
RVA-Toru,multi-perspective-predictor,web_19_trace,5.0857,5.1898,-0.10409999999999986
RVA-Toru,multi-perspective-predictor,infra_12_trace,0.9525,0.9752,-0.022699999999999942
RVA-Toru,multi-perspective-predictor,infra_3_trace,0.6962,1.019,-0.32279999999999986
RVA-Toru,multi-perspective-predictor,infra_13_trace,3.8347,4.0324,-0.19769999999999976
RVA-Toru,multi-perspective-predictor,web_12_trace,3.8556,3.855,0.0005999999999999339
RVA-Toru,multi-perspective-predictor,compress_7_trace,1.8067,2.0051,-0.19840000000000013
RVA-Toru,multi-perspective-predictor,web_0_trace,1.3079,1.2718,0.03610000000000002
RVA-Toru,multi-perspective-predictor,web_17_trace,1.3943,1.4043,-0.010000000000000009
RVA-Toru,multi-perspective-predictor,web_1_trace,3.1522,3.1778,-0.025599999999999845
RVA-Toru,multi-perspective-predictor,web_16_trace,1.5812,1.561,0.020199999999999996
RVA-Toru,multi-perspective-predictor,web_22_trace,3.1805,3.2276,-0.04709999999999992
RVA-Toru,multi-perspective-predictor,web_7_trace,4.3005,7.5938,-3.2932999999999995
RVA-Toru,multi-perspective-predictor,web_11_trace,4.644,4.6299,0.014100000000000001
RVA-Toru,multi-perspective-predictor,web_23_trace,0.9431,0.9747,-0.03159999999999996
RVA-Toru,multi-perspective-predictor,web_14_trace,3.4365,3.3479,0.08860000000000001
RVA-Toru,multi-perspective-predictor,web_13_trace,2.9155,2.9919,-0.07639999999999958
RVA-Toru,multi-perspective-predictor,infra_2_trace,0.3041,0.4797,-0.17560000000000003
RVA-Toru,multi-perspective-predictor,web_6_trace,4.5642,4.6389,-0.07469999999999999
RVA-Toru,multi-perspective-predictor,web_3_trace,3.5768,3.5754,0.0013999999999998458
RVA-Toru,multi-perspective-predictor,web_10_trace,2.8319,2.834,-0.0020999999999999908
RVA-Toru,multi-perspective-predictor,web_2_trace,3.7775,3.7939,-0.01639999999999997
RVA-Toru,multi-perspective-predictor,web_25_trace,5.7401,5.8373,-0.09719999999999995
RVA-Toru,multi-perspective-predictor,web_24_trace,1.6068,1.6677,-0.060899999999999954
RVA-Toru,multi-perspective-predictor,web_9_trace,2.5137,2.5177,-0.0040000000000000036
RVA-Toru,multi-perspective-predictor,web_8_trace,4.6201,4.7212,-0.10109999999999975
RVA-Toru,multi-perspective-predictor,web_4_trace,4.0301,4.1487,-0.11859999999999982
RVA-Toru,multi-perspective-predictor,web_5_trace,4.3207,4.386,-0.06529999999999969
RVA-Toru,multi-perspective-predictor,fp_3_trace,1.8233,1.8114,0.011900000000000022
RVA-Toru,multi-perspective-predictor,fp_2_trace,2.4245,2.4614,-0.03689999999999971
RVA-Toru,multi-perspective-predictor,fp_1_trace,14.9323,15.524,-0.5916999999999994
RVA-Toru,multi-perspective-predictor,fp_4_trace,0.5119,0.5696,-0.057699999999999974
RVA-Toru,multi-perspective-predictor,fp_0_trace,3.2189,3.2165,0.0024000000000001798
RVA-Toru,multi-perspective-predictor,fp_8_trace,3.6875,7.5897,-3.9021999999999997
RVA-Toru,multi-perspective-predictor,fp_13_trace,12.2224,12.1305,0.09190000000000076
RVA-Toru,multi-perspective-predictor,fp_9_trace,4.0783,4.2939,-0.21560000000000024
RVA-Toru,multi-perspective-predictor,fp_12_trace,1.0294,0.7924,0.2370000000000001
RVA-Toru,multi-perspective-predictor,fp_5_trace,0.925,0.9212,0.0038000000000000256
RVA-Toru,multi-perspective-predictor,int_5_trace,2.7058,2.7096,-0.0038000000000000256
RVA-Toru,multi-perspective-predictor,fp_10_trace,1.9757,2.0976,-0.1218999999999999
RVA-Toru,multi-perspective-predictor,fp_6_trace,0.9122,0.8251,0.08710000000000007
RVA-Toru,multi-perspective-predictor,fp_11_trace,0.5646,0.688,-0.12339999999999995
RVA-Toru,multi-perspective-predictor,int_25_trace,1.3232,1.3236,-0.000400000000000178
RVA-Toru,multi-perspective-predictor,int_24_trace,0.5127,0.4935,0.01920000000000005
RVA-Toru,multi-perspective-predictor,fp_7_trace,0.9805,0.9759,0.0046000000000000485
RVA-Toru,multi-perspective-predictor,int_11_trace,3.8873,3.8485,0.03880000000000017
RVA-Toru,multi-perspective-predictor,int_10_trace,0.4966,0.5307,-0.034099999999999964
RVA-Toru,multi-perspective-predictor,int_4_trace,3.593,3.6396,-0.0466000000000002
RVA-Toru,multi-perspective-predictor,int_35_trace,2.0515,1.9749,0.07659999999999978
RVA-Toru,multi-perspective-predictor,int_34_trace,2.7686,2.7982,-0.02959999999999985
RVA-Toru,multi-perspective-predictor,int_2_trace,9.2321,8.6194,0.6127000000000002
RVA-Toru,multi-perspective-predictor,int_28_trace,3.2288,3.1619,0.06689999999999996
RVA-Toru,multi-perspective-predictor,int_16_trace,5.7002,6.814,-1.1138000000000003
RVA-Toru,multi-perspective-predictor,int_17_trace,4.7567,5.4692,-0.7124999999999995
RVA-Toru,multi-perspective-predictor,int_29_trace,11.4097,11.7517,-0.34199999999999875
RVA-Toru,multi-perspective-predictor,int_3_trace,0.776,0.8104,-0.034399999999999986
RVA-Toru,multi-perspective-predictor,int_8_trace,5.7914,6.1344,-0.34299999999999997
RVA-Toru,multi-perspective-predictor,int_32_trace,6.3313,5.9951,0.33619999999999983
RVA-Toru,multi-perspective-predictor,int_9_trace,3.6499,3.9141,-0.26419999999999977
RVA-Toru,multi-perspective-predictor,int_22_trace,3.9029,3.5724,0.3304999999999998
RVA-Toru,multi-perspective-predictor,int_33_trace,7.2565,7.1681,0.08840000000000003
RVA-Toru,multi-perspective-predictor,int_23_trace,3.1675,3.1809,-0.013399999999999856
RVA-Toru,multi-perspective-predictor,int_31_trace,0.6026,0.5529,0.04970000000000008
RVA-Toru,multi-perspective-predictor,int_30_trace,11.7569,12.2311,-0.47419999999999973
RVA-Toru,multi-perspective-predictor,int_18_trace,0.63,0.7793,-0.1493
RVA-Toru,multi-perspective-predictor,int_19_trace,0.7603,0.7875,-0.027200000000000002
RVA-Toru,multi-perspective-predictor,int_26_trace,1.2045,1.1711,0.033399999999999874
RVA-Toru,multi-perspective-predictor,int_13_trace,0.8514,0.7659,0.08550000000000002
RVA-Toru,multi-perspective-predictor,int_6_trace,2.7427,2.8209,-0.07819999999999983
RVA-Toru,multi-perspective-predictor,int_27_trace,0.782,0.7625,0.019500000000000073
RVA-Toru,multi-perspective-predictor,int_7_trace,4.3413,4.682,-0.3407
RVA-Toru,multi-perspective-predictor,int_1_trace,9.7511,9.0328,0.7182999999999993
RVA-Toru,multi-perspective-predictor,int_21_trace,21.6842,23.2648,-1.5806000000000004
RVA-Toru,multi-perspective-predictor,media_3_trace,1.2256,1.1746,0.050999999999999934
RVA-Toru,multi-perspective-predictor,int_14_trace,0.3713,0.3832,-0.011899999999999966
RVA-Toru,multi-perspective-predictor,int_0_trace,4.8418,4.7547,0.0871000000000004
RVA-Toru,multi-perspective-predictor,media_0_trace,1.033,0.9918,0.0411999999999999
RVA-Toru,multi-perspective-predictor,media_2_trace,0.5058,0.5231,-0.017299999999999982
RVA-Toru,multi-perspective-predictor,int_12_trace,0.4177,0.4069,0.010800000000000032
RVA-Toru,multi-perspective-predictor,media_1_trace,1.0414,0.9916,0.049800000000000066
RVA-Toru,multi-perspective-predictor,int_20_trace,2.3305,2.5326,-0.20210000000000017
RVA-Toru,multi-perspective-predictor,int_36_trace,2.9736,3.1277,-0.15410000000000013
RVA-Toru,multi-perspective-predictor,int_15_trace,0.4318,0.4631,-0.031299999999999994
RVA-Toru,programming-idiom-predictor-mose,compress_1_trace,1.5125,1.6289,-0.11640000000000006
RVA-Toru,programming-idiom-predictor-mose,compress_4_trace,1.6297,1.7729,-0.1432
RVA-Toru,programming-idiom-predictor-mose,compress_2_trace,1.3543,1.4278,-0.0734999999999999
RVA-Toru,programming-idiom-predictor-mose,compress_6_trace,1.6906,1.8499,-0.1593
RVA-Toru,programming-idiom-predictor-mose,compress_5_trace,1.7338,1.863,-0.12919999999999998
RVA-Toru,programming-idiom-predictor-mose,infra_1_trace,0.2954,0.3543,-0.05890000000000001
RVA-Toru,programming-idiom-predictor-mose,infra_0_trace,0.9098,1.2289,-0.31910000000000005
RVA-Toru,programming-idiom-predictor-mose,infra_7_trace,1.1914,1.3292,-0.13779999999999992
RVA-Toru,programming-idiom-predictor-mose,infra_6_trace,1.1585,1.2155,-0.05699999999999994
RVA-Toru,programming-idiom-predictor-mose,infra_4_trace,2.0099,2.3511,-0.34120000000000017
RVA-Toru,programming-idiom-predictor-mose,infra_15_trace,8.1676,8.4228,-0.2552000000000003
RVA-Toru,programming-idiom-predictor-mose,infra_10_trace,5.0157,5.3028,-0.2871000000000006
RVA-Toru,programming-idiom-predictor-mose,infra_11_trace,0.9728,1.0299,-0.05710000000000004
RVA-Toru,programming-idiom-predictor-mose,infra_14_trace,5.0633,5.3572,-0.29389999999999983
RVA-Toru,programming-idiom-predictor-mose,infra_5_trace,1.9951,2.2723,-0.2771999999999999
RVA-Toru,programming-idiom-predictor-mose,infra_8_trace,1.2466,1.3508,-0.10420000000000007
RVA-Toru,programming-idiom-predictor-mose,infra_9_trace,4.4829,4.5559,-0.0730000000000004
RVA-Toru,programming-idiom-predictor-mose,web_21_trace,1.4572,1.5466,-0.08939999999999992
RVA-Toru,programming-idiom-predictor-mose,web_15_trace,5.1194,5.2809,-0.1615000000000002
RVA-Toru,programming-idiom-predictor-mose,web_20_trace,3.2357,3.3873,-0.15160000000000018
RVA-Toru,programming-idiom-predictor-mose,compress_0_trace,3.0968,2.7349,0.3618999999999999
RVA-Toru,programming-idiom-predictor-mose,web_18_trace,2.6603,2.7211,-0.060799999999999965
RVA-Toru,programming-idiom-predictor-mose,compress_3_trace,7.6547,7.9811,-0.3263999999999996
RVA-Toru,programming-idiom-predictor-mose,web_19_trace,5.0857,5.1795,-0.09379999999999988
RVA-Toru,programming-idiom-predictor-mose,infra_12_trace,0.9525,1.0097,-0.05720000000000003
RVA-Toru,programming-idiom-predictor-mose,infra_3_trace,0.6962,1.0074,-0.31120000000000003
RVA-Toru,programming-idiom-predictor-mose,infra_13_trace,3.8347,4.1401,-0.3054000000000001
RVA-Toru,programming-idiom-predictor-mose,web_12_trace,3.8556,3.9832,-0.12760000000000016
RVA-Toru,programming-idiom-predictor-mose,compress_7_trace,1.8067,2.021,-0.21429999999999993
RVA-Toru,programming-idiom-predictor-mose,web_0_trace,1.3079,1.3145,-0.006599999999999939
RVA-Toru,programming-idiom-predictor-mose,web_17_trace,1.3943,1.4479,-0.05359999999999987
RVA-Toru,programming-idiom-predictor-mose,web_1_trace,3.1522,3.2226,-0.0703999999999998
RVA-Toru,programming-idiom-predictor-mose,web_16_trace,1.5812,1.617,-0.035800000000000054
RVA-Toru,programming-idiom-predictor-mose,web_22_trace,3.1805,3.2192,-0.03869999999999996
RVA-Toru,programming-idiom-predictor-mose,web_7_trace,4.3005,6.9881,-2.6875999999999998
RVA-Toru,programming-idiom-predictor-mose,web_11_trace,4.644,4.7711,-0.12709999999999955
RVA-Toru,programming-idiom-predictor-mose,web_23_trace,0.9431,0.9772,-0.03409999999999991
RVA-Toru,programming-idiom-predictor-mose,web_14_trace,3.4365,3.6513,-0.21479999999999988
RVA-Toru,programming-idiom-predictor-mose,web_13_trace,2.9155,3.0009,-0.08539999999999992
RVA-Toru,programming-idiom-predictor-mose,infra_2_trace,0.3041,0.4766,-0.17250000000000004
RVA-Toru,programming-idiom-predictor-mose,web_6_trace,4.5642,4.6115,-0.047300000000000786
RVA-Toru,programming-idiom-predictor-mose,web_3_trace,3.5768,3.6031,-0.02629999999999999
RVA-Toru,programming-idiom-predictor-mose,web_10_trace,2.8319,2.7344,0.09750000000000014
RVA-Toru,programming-idiom-predictor-mose,web_2_trace,3.7775,3.833,-0.05550000000000033
RVA-Toru,programming-idiom-predictor-mose,web_25_trace,5.7401,5.8643,-0.12420000000000009
RVA-Toru,programming-idiom-predictor-mose,web_24_trace,1.6068,1.7147,-0.10789999999999988
RVA-Toru,programming-idiom-predictor-mose,web_9_trace,2.5137,2.4984,0.01529999999999987
RVA-Toru,programming-idiom-predictor-mose,web_8_trace,4.6201,4.6116,0.00849999999999973
RVA-Toru,programming-idiom-predictor-mose,web_4_trace,4.0301,4.0377,-0.007600000000000051
RVA-Toru,programming-idiom-predictor-mose,web_5_trace,4.3207,4.2907,0.03000000000000025
RVA-Toru,programming-idiom-predictor-mose,fp_3_trace,1.8233,1.9942,-0.17090000000000005
RVA-Toru,programming-idiom-predictor-mose,fp_2_trace,2.4245,2.5788,-0.1543000000000001
RVA-Toru,programming-idiom-predictor-mose,fp_1_trace,14.9323,15.625,-0.6927000000000003
RVA-Toru,programming-idiom-predictor-mose,fp_4_trace,0.5119,0.5332,-0.021299999999999986
RVA-Toru,programming-idiom-predictor-mose,fp_0_trace,3.2189,3.261,-0.042100000000000026
RVA-Toru,programming-idiom-predictor-mose,fp_8_trace,3.6875,7.6591,-3.9715999999999996
RVA-Toru,programming-idiom-predictor-mose,fp_13_trace,12.2224,12.6051,-0.3826999999999998
RVA-Toru,programming-idiom-predictor-mose,fp_9_trace,4.0783,4.4698,-0.3915000000000006
RVA-Toru,programming-idiom-predictor-mose,fp_12_trace,1.0294,1.0914,-0.06199999999999983
RVA-Toru,programming-idiom-predictor-mose,fp_5_trace,0.925,0.5128,0.4122
RVA-Toru,programming-idiom-predictor-mose,int_5_trace,2.7058,2.8708,-0.16500000000000004
RVA-Toru,programming-idiom-predictor-mose,fp_10_trace,1.9757,1.9276,0.04810000000000003
RVA-Toru,programming-idiom-predictor-mose,fp_6_trace,0.9122,0.9645,-0.05230000000000001
RVA-Toru,programming-idiom-predictor-mose,fp_11_trace,0.5646,0.6464,-0.08179999999999998
RVA-Toru,programming-idiom-predictor-mose,int_25_trace,1.3232,1.3197,0.0034999999999998366
RVA-Toru,programming-idiom-predictor-mose,int_24_trace,0.5127,0.5457,-0.03299999999999992
RVA-Toru,programming-idiom-predictor-mose,fp_7_trace,0.9805,1.0718,-0.09130000000000005
RVA-Toru,programming-idiom-predictor-mose,int_11_trace,3.8873,4.1844,-0.2970999999999999
RVA-Toru,programming-idiom-predictor-mose,int_10_trace,0.4966,0.4983,-0.0017000000000000348
RVA-Toru,programming-idiom-predictor-mose,int_4_trace,3.593,3.8687,-0.27570000000000006
RVA-Toru,programming-idiom-predictor-mose,int_35_trace,2.0515,2.2847,-0.23320000000000007
RVA-Toru,programming-idiom-predictor-mose,int_34_trace,2.7686,2.8801,-0.11149999999999993
RVA-Toru,programming-idiom-predictor-mose,int_2_trace,9.2321,10.8678,-1.6357
RVA-Toru,programming-idiom-predictor-mose,int_28_trace,3.2288,3.3729,-0.1440999999999999
RVA-Toru,programming-idiom-predictor-mose,int_16_trace,5.7002,6.0105,-0.3103000000000007
RVA-Toru,programming-idiom-predictor-mose,int_17_trace,4.7567,5.0345,-0.27780000000000005
RVA-Toru,programming-idiom-predictor-mose,int_29_trace,11.4097,11.9748,-0.5650999999999993
RVA-Toru,programming-idiom-predictor-mose,int_3_trace,0.776,0.763,0.013000000000000012
RVA-Toru,programming-idiom-predictor-mose,int_8_trace,5.7914,5.9655,-0.17409999999999926
RVA-Toru,programming-idiom-predictor-mose,int_32_trace,6.3313,6.5669,-0.2356000000000007
RVA-Toru,programming-idiom-predictor-mose,int_9_trace,3.6499,3.9419,-0.2919999999999998
RVA-Toru,programming-idiom-predictor-mose,int_22_trace,3.9029,5.247,-1.3441
RVA-Toru,programming-idiom-predictor-mose,int_33_trace,7.2565,7.4723,-0.21579999999999977
RVA-Toru,programming-idiom-predictor-mose,int_23_trace,3.1675,3.4717,-0.3041999999999998
RVA-Toru,programming-idiom-predictor-mose,int_31_trace,0.6026,0.7521,-0.14949999999999997
RVA-Toru,programming-idiom-predictor-mose,int_30_trace,11.7569,12.4295,-0.672600000000001
RVA-Toru,programming-idiom-predictor-mose,int_18_trace,0.63,0.8006,-0.17059999999999997
RVA-Toru,programming-idiom-predictor-mose,int_19_trace,0.7603,0.8155,-0.05520000000000003
RVA-Toru,programming-idiom-predictor-mose,int_26_trace,1.2045,1.2909,-0.08640000000000003
RVA-Toru,programming-idiom-predictor-mose,int_13_trace,0.8514,0.8664,-0.014999999999999902
RVA-Toru,programming-idiom-predictor-mose,int_6_trace,2.7427,2.9749,-0.23219999999999974
RVA-Toru,programming-idiom-predictor-mose,int_27_trace,0.782,0.8364,-0.054400000000000004
RVA-Toru,programming-idiom-predictor-mose,int_7_trace,4.3413,4.6386,-0.2972999999999999
RVA-Toru,programming-idiom-predictor-mose,int_1_trace,9.7511,11.6182,-1.8671000000000006
RVA-Toru,programming-idiom-predictor-mose,int_21_trace,21.6842,23.2204,-1.536200000000001
RVA-Toru,programming-idiom-predictor-mose,media_3_trace,1.2256,1.315,-0.08939999999999992
RVA-Toru,programming-idiom-predictor-mose,int_14_trace,0.3713,0.3731,-0.0017999999999999683
RVA-Toru,programming-idiom-predictor-mose,int_0_trace,4.8418,4.3111,0.5307000000000004
RVA-Toru,programming-idiom-predictor-mose,media_0_trace,1.033,1.1127,-0.0797000000000001
RVA-Toru,programming-idiom-predictor-mose,media_2_trace,0.5058,0.5319,-0.026100000000000012
