pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_14_trace,5.2881,5.2755,0.012599999999999945
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_8_trace,1.2493,1.2477,0.0016000000000000458
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_5_trace,2.199,2.1961,0.0028999999999999027
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_9_trace,4.5315,4.5259,0.005600000000000271
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_21_trace,1.5025,1.5309,-0.02839999999999998
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_15_trace,5.1,5.0656,0.034399999999999764
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_20_trace,3.2389,3.1869,0.052000000000000046
bulleseye-predictor,tage-sc-l-alberto-ros-results,compress_0_trace,3.227,3.2129,0.014100000000000001
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_18_trace,2.7449,2.7196,0.0253000000000001
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_12_trace,0.9772,0.9739,0.0032999999999999696
bulleseye-predictor,tage-sc-l-alberto-ros-results,compress_3_trace,8.1241,8.1117,0.012399999999999523
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_19_trace,5.0903,5.0555,0.03479999999999972
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_3_trace,1.0277,1.0284,-0.0006999999999999229
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_12_trace,3.8667,3.9415,-0.0748000000000002
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_13_trace,4.0788,4.063,0.01580000000000048
bulleseye-predictor,tage-sc-l-alberto-ros-results,compress_7_trace,2.0403,2.0384,0.0018999999999995687
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_17_trace,1.4167,1.4521,-0.035399999999999876
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_0_trace,1.3081,1.3299,-0.02180000000000004
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_1_trace,3.2294,3.2097,0.01969999999999983
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_16_trace,1.5849,1.6055,-0.02059999999999995
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_22_trace,3.2539,3.2305,0.023399999999999643
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_7_trace,6.2471,6.009,0.2380999999999993
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_11_trace,4.6089,4.6736,-0.0647000000000002
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_14_trace,3.598,3.6001,-0.0020999999999999908
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_13_trace,2.9499,2.9537,-0.0038000000000000256
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_23_trace,0.9654,1.0101,-0.04469999999999996
bulleseye-predictor,tage-sc-l-alberto-ros-results,infra_2_trace,0.4135,0.4526,-0.039100000000000024
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_6_trace,4.6074,4.5613,0.04610000000000003
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_3_trace,3.59,3.5579,0.032099999999999795
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_10_trace,2.8169,2.8395,-0.022600000000000176
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_2_trace,3.7911,3.7474,0.043700000000000294
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_25_trace,5.8386,5.7951,0.04349999999999987
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_24_trace,1.6661,1.6777,-0.011600000000000055
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_8_trace,4.6136,4.5731,0.04049999999999976
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_9_trace,2.4984,2.4648,0.033600000000000296
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_4_trace,4.0569,4.0201,0.0367999999999995
bulleseye-predictor,tage-sc-l-alberto-ros-results,web_5_trace,4.3019,4.2642,0.03770000000000007
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_2_trace,2.5453,2.5507,-0.005399999999999849
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_3_trace,1.9455,1.906,0.03950000000000009
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_4_trace,0.5749,0.5696,0.005299999999999971
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_1_trace,15.5798,15.5963,-0.01649999999999885
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_0_trace,3.2262,3.2242,0.0019999999999997797
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_8_trace,7.4114,7.467,-0.055599999999999206
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_13_trace,12.4478,12.4504,-0.0025999999999992696
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_9_trace,4.2942,4.1115,0.18269999999999964
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_12_trace,0.8206,1.0944,-0.27380000000000004
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_5_trace,0.9329,0.9369,-0.0040000000000000036
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_6_trace,0.9236,0.8987,0.024899999999999922
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_10_trace,1.9399,1.9156,0.02429999999999999
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_5_trace,2.838,2.8367,0.0013000000000000789
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_11_trace,0.5791,0.628,-0.048900000000000055
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_25_trace,1.3181,1.3109,0.007200000000000095
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_24_trace,0.4986,0.5882,-0.08959999999999996
bulleseye-predictor,tage-sc-l-alberto-ros-results,fp_7_trace,1.0289,1.0028,0.026100000000000012
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_11_trace,4.0919,4.0381,0.05379999999999985
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_10_trace,0.5155,0.5221,-0.00660000000000005
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_4_trace,3.8634,3.7664,0.09699999999999998
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_35_trace,2.2559,2.2551,0.0007999999999999119
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_34_trace,2.9654,2.9562,0.009199999999999875
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_2_trace,9.8611,10.7227,-0.8615999999999993
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_16_trace,5.6722,5.5268,0.14540000000000042
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_17_trace,4.7592,4.6916,0.06759999999999966
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_28_trace,3.4213,3.3954,0.025900000000000034
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_29_trace,11.8209,11.716,0.10490000000000066
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_3_trace,0.8217,0.8168,0.0049000000000000155
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_8_trace,5.8786,5.7846,0.09399999999999942
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_9_trace,3.7132,3.6406,0.0726
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_32_trace,6.7235,6.6269,0.09659999999999958
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_22_trace,3.9788,4.8095,-0.8306999999999998
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_23_trace,3.4248,3.3888,0.03600000000000003
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_31_trace,0.6936,0.6166,0.07699999999999996
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_30_trace,12.2596,12.1062,0.1534000000000013
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_33_trace,7.7135,7.6605,0.052999999999999936
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_18_trace,0.7174,0.7357,-0.018299999999999983
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_19_trace,0.7603,0.7515,0.00880000000000003
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_26_trace,1.2644,1.2387,0.025700000000000056
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_13_trace,0.7048,0.8891,-0.18430000000000002
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_6_trace,2.9258,2.9419,-0.01609999999999978
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_27_trace,0.8212,0.8068,0.01440000000000008
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_21_trace,23.759,23.7948,-0.03579999999999828
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_1_trace,10.3681,11.4406,-1.0724999999999998
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_7_trace,4.4556,4.3662,0.08939999999999948
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_14_trace,0.3815,0.3844,-0.0029000000000000137
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_0_trace,5.0702,5.0346,0.03559999999999963
bulleseye-predictor,tage-sc-l-alberto-ros-results,media_3_trace,1.2893,1.2518,0.03749999999999987
bulleseye-predictor,tage-sc-l-alberto-ros-results,media_0_trace,1.0855,1.0617,0.02379999999999982
bulleseye-predictor,tage-sc-l-alberto-ros-results,media_2_trace,0.5282,0.5065,0.021700000000000053
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_12_trace,0.4313,0.424,0.007300000000000029
bulleseye-predictor,tage-sc-l-alberto-ros-results,media_1_trace,1.0785,1.0357,0.04279999999999995
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_20_trace,2.3513,2.3512,0.00010000000000021103
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_36_trace,2.9622,2.9342,0.028000000000000025
bulleseye-predictor,tage-sc-l-alberto-ros-results,int_15_trace,0.4719,0.4705,0.0014000000000000123
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_1_trace,1.6515,1.633,0.01849999999999996
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_4_trace,1.7948,1.7816,0.013199999999999878
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_2_trace,1.457,1.4407,0.01629999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_5_trace,1.898,1.882,0.016000000000000014
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_6_trace,1.8737,1.8582,0.015499999999999847
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_1_trace,0.3399,0.3743,-0.03440000000000004
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_0_trace,1.2549,1.2453,0.009599999999999831
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_7_trace,1.4282,1.4041,0.02410000000000001
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_6_trace,1.208,1.19,0.018000000000000016
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_4_trace,2.4276,2.3855,0.042100000000000026
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_11_trace,0.9969,0.9468,0.05010000000000003
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_10_trace,5.2366,5.1442,0.09240000000000048
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_15_trace,8.3568,8.2764,0.08039999999999914
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_14_trace,5.2881,5.1953,0.09280000000000044
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_8_trace,1.2493,1.2587,-0.009399999999999853
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_5_trace,2.199,2.2161,-0.017100000000000115
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_9_trace,4.5315,4.4643,0.06720000000000059
bulleseye-predictor,tage-scl-andrez-seznec-results,web_21_trace,1.5025,1.4569,0.04559999999999986
bulleseye-predictor,tage-scl-andrez-seznec-results,web_15_trace,5.1,5.0241,0.07589999999999986
bulleseye-predictor,tage-scl-andrez-seznec-results,web_20_trace,3.2389,3.1562,0.0827
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_0_trace,3.227,3.1701,0.05689999999999973
bulleseye-predictor,tage-scl-andrez-seznec-results,web_18_trace,2.7449,2.7095,0.0354000000000001
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_12_trace,0.9772,0.9276,0.04959999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_3_trace,8.1241,7.7625,0.36160000000000014
bulleseye-predictor,tage-scl-andrez-seznec-results,web_19_trace,5.0903,5.0628,0.027499999999999858
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_3_trace,1.0277,1.0135,0.01419999999999999
bulleseye-predictor,tage-scl-andrez-seznec-results,web_12_trace,3.8667,3.8768,-0.010099999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_13_trace,4.0788,3.9686,0.1102000000000003
bulleseye-predictor,tage-scl-andrez-seznec-results,compress_7_trace,2.0403,2.0263,0.01399999999999979
bulleseye-predictor,tage-scl-andrez-seznec-results,web_17_trace,1.4167,1.4197,-0.0029999999999998916
bulleseye-predictor,tage-scl-andrez-seznec-results,web_0_trace,1.3081,1.3052,0.0029000000000001247
bulleseye-predictor,tage-scl-andrez-seznec-results,web_1_trace,3.2294,3.1889,0.0405000000000002
bulleseye-predictor,tage-scl-andrez-seznec-results,web_16_trace,1.5849,1.5904,-0.00550000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,web_22_trace,3.2539,3.23,0.02389999999999981
bulleseye-predictor,tage-scl-andrez-seznec-results,web_7_trace,6.2471,6.1046,0.14250000000000007
bulleseye-predictor,tage-scl-andrez-seznec-results,web_11_trace,4.6089,4.7055,-0.09659999999999958
bulleseye-predictor,tage-scl-andrez-seznec-results,web_14_trace,3.598,3.3625,0.23550000000000004
bulleseye-predictor,tage-scl-andrez-seznec-results,web_13_trace,2.9499,2.9612,-0.011299999999999866
bulleseye-predictor,tage-scl-andrez-seznec-results,web_23_trace,0.9654,0.9623,0.0030999999999999917
bulleseye-predictor,tage-scl-andrez-seznec-results,infra_2_trace,0.4135,0.4805,-0.067
bulleseye-predictor,tage-scl-andrez-seznec-results,web_6_trace,4.6074,4.5376,0.06979999999999986
bulleseye-predictor,tage-scl-andrez-seznec-results,web_3_trace,3.59,3.5523,0.03770000000000007
bulleseye-predictor,tage-scl-andrez-seznec-results,web_10_trace,2.8169,2.8471,-0.030200000000000227
bulleseye-predictor,tage-scl-andrez-seznec-results,web_2_trace,3.7911,3.7103,0.08079999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,web_25_trace,5.8386,5.713,0.1255999999999995
bulleseye-predictor,tage-scl-andrez-seznec-results,web_24_trace,1.6661,1.6105,0.05559999999999987
bulleseye-predictor,tage-scl-andrez-seznec-results,web_8_trace,4.6136,4.5779,0.03570000000000029
bulleseye-predictor,tage-scl-andrez-seznec-results,web_9_trace,2.4984,2.4821,0.016300000000000203
bulleseye-predictor,tage-scl-andrez-seznec-results,web_4_trace,4.0569,4.014,0.042899999999999494
bulleseye-predictor,tage-scl-andrez-seznec-results,web_5_trace,4.3019,4.2738,0.028100000000000236
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_2_trace,2.5453,2.5338,0.011500000000000288
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_3_trace,1.9455,1.8767,0.06879999999999997
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_4_trace,0.5749,0.5247,0.05019999999999991
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_1_trace,15.5798,15.5537,0.026100000000001344
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_0_trace,3.2262,3.2161,0.010099999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_8_trace,7.4114,7.3856,0.025800000000000267
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_13_trace,12.4478,12.3153,0.13250000000000028
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_9_trace,4.2942,4.1168,0.17740000000000045
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_12_trace,0.8206,1.0969,-0.2763
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_5_trace,0.9329,0.9252,0.007699999999999929
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_6_trace,0.9236,0.855,0.0686
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_10_trace,1.9399,2.0052,-0.06529999999999991
bulleseye-predictor,tage-scl-andrez-seznec-results,int_5_trace,2.838,2.8235,0.014499999999999957
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_11_trace,0.5791,0.5807,-0.0016000000000000458
bulleseye-predictor,tage-scl-andrez-seznec-results,int_25_trace,1.3181,1.3297,-0.011600000000000055
bulleseye-predictor,tage-scl-andrez-seznec-results,int_24_trace,0.4986,0.5115,-0.012899999999999967
bulleseye-predictor,tage-scl-andrez-seznec-results,fp_7_trace,1.0289,0.9648,0.06409999999999993
bulleseye-predictor,tage-scl-andrez-seznec-results,int_11_trace,4.0919,3.8809,0.21099999999999985
bulleseye-predictor,tage-scl-andrez-seznec-results,int_10_trace,0.5155,0.5222,-0.006700000000000039
bulleseye-predictor,tage-scl-andrez-seznec-results,int_4_trace,3.8634,3.6946,0.16880000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,int_35_trace,2.2559,2.0167,0.23919999999999986
bulleseye-predictor,tage-scl-andrez-seznec-results,int_34_trace,2.9654,2.8455,0.1198999999999999
bulleseye-predictor,tage-scl-andrez-seznec-results,int_2_trace,9.8611,9.9876,-0.12650000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,int_16_trace,5.6722,5.8279,-0.1556999999999995
bulleseye-predictor,tage-scl-andrez-seznec-results,int_17_trace,4.7592,4.8436,-0.08440000000000047
bulleseye-predictor,tage-scl-andrez-seznec-results,int_28_trace,3.4213,3.2163,0.20500000000000007
bulleseye-predictor,tage-scl-andrez-seznec-results,int_29_trace,11.8209,11.4747,0.3461999999999996
bulleseye-predictor,tage-scl-andrez-seznec-results,int_3_trace,0.8217,0.7862,0.035499999999999976
bulleseye-predictor,tage-scl-andrez-seznec-results,int_8_trace,5.8786,5.838,0.040599999999999525
bulleseye-predictor,tage-scl-andrez-seznec-results,int_9_trace,3.7132,3.6628,0.05040000000000022
bulleseye-predictor,tage-scl-andrez-seznec-results,int_32_trace,6.7235,6.3487,0.3747999999999996
bulleseye-predictor,tage-scl-andrez-seznec-results,int_22_trace,3.9788,4.2827,-0.30390000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,int_23_trace,3.4248,3.3033,0.12149999999999972
bulleseye-predictor,tage-scl-andrez-seznec-results,int_31_trace,0.6936,0.6011,0.09250000000000003
bulleseye-predictor,tage-scl-andrez-seznec-results,int_30_trace,12.2596,11.9056,0.354000000000001
bulleseye-predictor,tage-scl-andrez-seznec-results,int_33_trace,7.7135,7.4416,0.2718999999999996
bulleseye-predictor,tage-scl-andrez-seznec-results,int_18_trace,0.7174,0.6654,0.052000000000000046
bulleseye-predictor,tage-scl-andrez-seznec-results,int_19_trace,0.7603,0.7618,-0.0015000000000000568
bulleseye-predictor,tage-scl-andrez-seznec-results,int_26_trace,1.2644,1.195,0.0693999999999999
bulleseye-predictor,tage-scl-andrez-seznec-results,int_13_trace,0.7048,0.8585,-0.15370000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,int_6_trace,2.9258,2.927,-0.0011999999999998678
bulleseye-predictor,tage-scl-andrez-seznec-results,int_27_trace,0.8212,0.7727,0.04849999999999999
bulleseye-predictor,tage-scl-andrez-seznec-results,int_21_trace,23.759,23.3263,0.43270000000000053
bulleseye-predictor,tage-scl-andrez-seznec-results,int_1_trace,10.3681,10.513,-0.1448999999999998
bulleseye-predictor,tage-scl-andrez-seznec-results,int_7_trace,4.4556,4.3978,0.05779999999999941
bulleseye-predictor,tage-scl-andrez-seznec-results,int_14_trace,0.3815,0.3781,0.003400000000000014
bulleseye-predictor,tage-scl-andrez-seznec-results,int_0_trace,5.0702,4.7498,0.32040000000000024
bulleseye-predictor,tage-scl-andrez-seznec-results,media_3_trace,1.2893,1.2465,0.04279999999999995
bulleseye-predictor,tage-scl-andrez-seznec-results,media_0_trace,1.0855,1.0511,0.034399999999999986
bulleseye-predictor,tage-scl-andrez-seznec-results,media_2_trace,0.5282,0.5057,0.022499999999999964
bulleseye-predictor,tage-scl-andrez-seznec-results,int_12_trace,0.4313,0.4037,0.027600000000000013
bulleseye-predictor,tage-scl-andrez-seznec-results,media_1_trace,1.0785,1.0257,0.05279999999999996
bulleseye-predictor,tage-scl-andrez-seznec-results,int_20_trace,2.3513,2.3835,-0.032200000000000006
bulleseye-predictor,tage-scl-andrez-seznec-results,int_36_trace,2.9622,3.0001,-0.037900000000000045
bulleseye-predictor,tage-scl-andrez-seznec-results,int_15_trace,0.4719,0.462,0.009899999999999964
load-value-correlator-man-results,multi-perspective-predictor,compress_1_trace,1.612,1.6407,-0.028699999999999948
load-value-correlator-man-results,multi-perspective-predictor,compress_4_trace,1.7475,1.7784,-0.030899999999999928
load-value-correlator-man-results,multi-perspective-predictor,compress_2_trace,1.4219,1.443,-0.02110000000000012
load-value-correlator-man-results,multi-perspective-predictor,compress_5_trace,1.8485,1.8814,-0.03289999999999993
load-value-correlator-man-results,multi-perspective-predictor,compress_6_trace,1.8222,1.8515,-0.02929999999999988
load-value-correlator-man-results,multi-perspective-predictor,infra_1_trace,0.2923,0.3503,-0.057999999999999996
load-value-correlator-man-results,multi-perspective-predictor,infra_0_trace,0.9872,1.2135,-0.22630000000000006
load-value-correlator-man-results,multi-perspective-predictor,infra_7_trace,1.2093,1.445,-0.23570000000000002
load-value-correlator-man-results,multi-perspective-predictor,infra_6_trace,1.2138,1.1873,0.026499999999999968
load-value-correlator-man-results,multi-perspective-predictor,infra_4_trace,1.8311,2.3702,-0.5391000000000001
load-value-correlator-man-results,multi-perspective-predictor,infra_10_trace,5.2171,5.1697,0.04740000000000055
load-value-correlator-man-results,multi-perspective-predictor,infra_15_trace,8.3267,8.2957,0.031000000000000583
load-value-correlator-man-results,multi-perspective-predictor,infra_14_trace,5.2684,5.2247,0.043699999999999406
load-value-correlator-man-results,multi-perspective-predictor,infra_11_trace,1.0022,0.9933,0.008900000000000019
load-value-correlator-man-results,multi-perspective-predictor,infra_5_trace,2.0907,2.2083,-0.11759999999999993
load-value-correlator-man-results,multi-perspective-predictor,infra_8_trace,1.2484,1.252,-0.0036000000000000476
load-value-correlator-man-results,multi-perspective-predictor,infra_9_trace,4.5513,4.5178,0.033500000000000085
load-value-correlator-man-results,multi-perspective-predictor,web_21_trace,1.5863,1.4603,0.1260000000000001
load-value-correlator-man-results,multi-perspective-predictor,web_15_trace,5.1507,5.1798,-0.02910000000000057
load-value-correlator-man-results,multi-perspective-predictor,web_20_trace,3.2987,3.3176,-0.018899999999999917
load-value-correlator-man-results,multi-perspective-predictor,web_18_trace,2.7595,2.7317,0.027800000000000047
load-value-correlator-man-results,multi-perspective-predictor,compress_0_trace,3.1984,3.1891,0.009300000000000086
load-value-correlator-man-results,multi-perspective-predictor,web_19_trace,5.1496,5.1898,-0.04019999999999957
load-value-correlator-man-results,multi-perspective-predictor,infra_12_trace,0.9932,0.9752,0.018000000000000016
load-value-correlator-man-results,multi-perspective-predictor,infra_3_trace,0.8049,1.019,-0.21409999999999996
load-value-correlator-man-results,multi-perspective-predictor,compress_3_trace,8.1504,7.6342,0.5161999999999995
load-value-correlator-man-results,multi-perspective-predictor,infra_13_trace,4.0586,4.0324,0.026200000000000223
load-value-correlator-man-results,multi-perspective-predictor,web_12_trace,3.9974,3.855,0.14239999999999986
load-value-correlator-man-results,multi-perspective-predictor,compress_7_trace,1.9181,2.0051,-0.08700000000000019
load-value-correlator-man-results,multi-perspective-predictor,web_0_trace,1.3157,1.2718,0.04390000000000005
load-value-correlator-man-results,multi-perspective-predictor,web_17_trace,1.4879,1.4043,0.0835999999999999
load-value-correlator-man-results,multi-perspective-predictor,web_1_trace,3.1357,3.1778,-0.042100000000000026
load-value-correlator-man-results,multi-perspective-predictor,web_16_trace,1.6099,1.561,0.048900000000000166
load-value-correlator-man-results,multi-perspective-predictor,web_7_trace,6.1216,7.5938,-1.4722
load-value-correlator-man-results,multi-perspective-predictor,web_22_trace,3.2715,3.2276,0.04390000000000027
load-value-correlator-man-results,multi-perspective-predictor,web_11_trace,4.7179,4.6299,0.08800000000000008
load-value-correlator-man-results,multi-perspective-predictor,web_23_trace,1.0186,0.9747,0.04389999999999994
load-value-correlator-man-results,multi-perspective-predictor,web_13_trace,2.9187,2.9919,-0.07319999999999993
load-value-correlator-man-results,multi-perspective-predictor,web_14_trace,3.4933,3.3479,0.14539999999999997
load-value-correlator-man-results,multi-perspective-predictor,infra_2_trace,0.4288,0.4797,-0.0509
load-value-correlator-man-results,multi-perspective-predictor,web_6_trace,4.6256,4.6389,-0.013299999999999201
load-value-correlator-man-results,multi-perspective-predictor,web_3_trace,3.6024,3.5754,0.02699999999999969
load-value-correlator-man-results,multi-perspective-predictor,web_10_trace,2.8788,2.834,0.04479999999999995
load-value-correlator-man-results,multi-perspective-predictor,web_2_trace,3.8193,3.7939,0.02540000000000031
load-value-correlator-man-results,multi-perspective-predictor,web_25_trace,5.8123,5.8373,-0.025000000000000355
load-value-correlator-man-results,multi-perspective-predictor,web_24_trace,1.7205,1.6677,0.05279999999999996
load-value-correlator-man-results,multi-perspective-predictor,web_9_trace,2.5072,2.5177,-0.010499999999999954
load-value-correlator-man-results,multi-perspective-predictor,web_8_trace,4.6254,4.7212,-0.09579999999999966
load-value-correlator-man-results,multi-perspective-predictor,web_4_trace,4.0909,4.1487,-0.05779999999999941
load-value-correlator-man-results,multi-perspective-predictor,web_5_trace,4.32,4.386,-0.06599999999999984
load-value-correlator-man-results,multi-perspective-predictor,fp_3_trace,2.0291,1.8114,0.21770000000000023
load-value-correlator-man-results,multi-perspective-predictor,fp_2_trace,2.5381,2.4614,0.07670000000000021
load-value-correlator-man-results,multi-perspective-predictor,fp_4_trace,0.5457,0.5696,-0.023900000000000032
load-value-correlator-man-results,multi-perspective-predictor,fp_1_trace,15.5856,15.524,0.06160000000000032
load-value-correlator-man-results,multi-perspective-predictor,fp_0_trace,3.2399,3.2165,0.023400000000000087
load-value-correlator-man-results,multi-perspective-predictor,fp_8_trace,6.6877,7.5897,-0.9019999999999992
load-value-correlator-man-results,multi-perspective-predictor,fp_13_trace,11.952,12.1305,-0.17849999999999966
load-value-correlator-man-results,multi-perspective-predictor,fp_9_trace,4.1005,4.2939,-0.19339999999999957
load-value-correlator-man-results,multi-perspective-predictor,fp_12_trace,0.8073,0.7924,0.014900000000000024
load-value-correlator-man-results,multi-perspective-predictor,fp_5_trace,0.9302,0.9212,0.009000000000000008
load-value-correlator-man-results,multi-perspective-predictor,int_5_trace,2.8042,2.7096,0.0945999999999998
load-value-correlator-man-results,multi-perspective-predictor,fp_6_trace,0.979,0.8251,0.15390000000000004
load-value-correlator-man-results,multi-perspective-predictor,fp_10_trace,1.9704,2.0976,-0.12719999999999998
load-value-correlator-man-results,multi-perspective-predictor,fp_11_trace,0.6056,0.688,-0.08239999999999992
load-value-correlator-man-results,multi-perspective-predictor,int_25_trace,1.3277,1.3236,0.0040999999999999925
load-value-correlator-man-results,multi-perspective-predictor,fp_7_trace,1.037,0.9759,0.06109999999999993
load-value-correlator-man-results,multi-perspective-predictor,int_24_trace,0.4979,0.4935,0.004400000000000015
load-value-correlator-man-results,multi-perspective-predictor,int_11_trace,3.9954,3.8485,0.14690000000000003
load-value-correlator-man-results,multi-perspective-predictor,int_10_trace,0.525,0.5307,-0.005699999999999927
load-value-correlator-man-results,multi-perspective-predictor,int_4_trace,3.8723,3.6396,0.2326999999999999
load-value-correlator-man-results,multi-perspective-predictor,int_35_trace,2.3653,1.9749,0.39039999999999986
